test_csv,idx,chosen_budget,best_budget,correct,tokens,utility
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,51,256,128,1,106.0,0.937890625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,52,256,64,0,38.0,-0.022265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,53,256,128,1,107.0,0.9373046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,54,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,55,256,64,0,19.0,-0.0111328125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,56,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,57,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,58,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,59,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,60,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,61,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,62,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,63,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,64,256,64,0,131.0,-0.0767578125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,65,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,66,256,64,1,12.0,0.99296875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,67,256,128,1,84.0,0.95078125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,68,256,256,1,146.0,0.914453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,69,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,70,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,71,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,72,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,73,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,74,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,75,256,64,0,8.0,-0.0046875
