test_csv,idx,chosen_budget,best_budget,correct,tokens,utility
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,19,256,128,0,269.0,-0.21015625000000002
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,20,512,128,1,425.0,0.66796875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,21,512,256,1,529.0,0.58671875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,22,512,512,1,523.0,0.5914062499999999
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,23,256,512,0,269.0,-0.21015625000000002
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,24,512,128,1,454.0,0.6453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,25,512,512,1,525.0,0.58984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,26,256,128,1,218.0,0.8296875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,27,512,512,1,531.0,0.58515625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,28,512,128,1,403.0,0.6851562499999999
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,29,256,512,0,269.0,-0.21015625000000002
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,30,512,128,1,266.0,0.7921875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,31,512,128,0,544.0,-0.42500000000000004
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,32,256,128,0,267.0,-0.20859375000000002
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,33,512,128,1,527.0,0.58828125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,34,256,128,1,269.0,0.78984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,35,512,512,1,525.0,0.58984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,36,512,512,1,544.0,0.575
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,37,256,128,1,269.0,0.78984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,38,512,128,1,375.0,0.70703125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,39,256,512,0,269.0,-0.21015625000000002
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,0,256,128,0,273.0,-0.21328125
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,1,512,512,1,531.0,0.58515625
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,2,256,128,0,271.0,-0.21171875
