test_csv,idx,chosen_budget,best_budget,correct,tokens,utility,p_correct_128,p_correct_256,p_correct_512
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,34,512,256,1,516.0,0.848828125,0.44966621208531604,0.6058103284050141,0.8632081901529631
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,35,512,256,1,517.0,0.84853515625,0.36872851033884363,0.49251202334212996,0.8539522789681192
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,36,512,256,1,415.0,0.87841796875,0.45743676980551595,0.45711247548607614,0.8735947217019657
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,37,512,256,1,527.0,0.84560546875,0.2919042768249361,0.6097946648186291,0.8292497859287601
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,38,256,512,0,269.0,-0.07880859375,0.5483875370160952,0.7452141128558226,0.8779606362069301
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_164451.csv,39,512,512,1,527.0,0.84560546875,0.3301908394362944,0.5718295960587159,0.8124309582894347
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,0,256,256,1,269.0,0.92119140625,0.4581065488892237,0.7471115250943177,0.9227229621041436
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,1,512,512,1,516.0,0.848828125,0.28298561355409835,0.5647627329178065,0.861995537699373
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,2,256,512,0,288.0,-0.08437499999999999,0.508482042309235,0.8707802424748062,0.9629300965369659
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,3,512,128,0,525.0,-0.15380859375,0.1361544952338226,0.48245275347213673,0.9114792690290014
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,4,256,128,0,267.0,-0.07822265625,0.340471069251418,0.7724146985748878,0.8630036122548356
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,5,512,256,1,475.0,0.86083984375,0.24799983515405247,0.5522853285050476,0.9005088991473833
